id,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,class
3034,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3035,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3036,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3037,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3038,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3039,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3040,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3041,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3042,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3043,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3044,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3045,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3046,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3047,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3048,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3049,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3050,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3051,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3052,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3053,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3054,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3055,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3056,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3057,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3058,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3059,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3060,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3061,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3062,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3063,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3064,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3065,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3066,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3067,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3068,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3069,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3070,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3071,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3072,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3073,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3074,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3075,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3076,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3077,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3078,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3079,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3080,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3081,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3082,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3083,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3084,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3085,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3086,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3087,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3088,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3089,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3090,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3091,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3092,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3093,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3094,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3095,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3096,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3097,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3098,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3099,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3100,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3101,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3102,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3103,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3104,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3105,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3106,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3107,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3108,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3109,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3110,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3111,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3112,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3113,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3114,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3115,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3116,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3117,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3118,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3119,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3120,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3121,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3122,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3123,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3124,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3125,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3126,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3127,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3128,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3129,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3130,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3131,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3132,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3133,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3134,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3135,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3136,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3137,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3138,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3139,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3140,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3141,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3142,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3143,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3144,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3145,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3146,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3147,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3148,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3149,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3150,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3151,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3152,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3153,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3154,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3155,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3156,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3157,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3158,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3159,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3160,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3161,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3162,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3163,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3164,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3165,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3166,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3167,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3168,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3169,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3170,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3171,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3172,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3173,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3174,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3175,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3176,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3177,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3178,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3179,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3180,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3181,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3182,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3183,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3184,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3185,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3186,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3187,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3188,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3189,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3190,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3191,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3192,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3193,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3194,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3195,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3196,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3197,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3198,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3199,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3200,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3201,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3202,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3203,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3204,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3205,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3206,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3207,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3208,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3209,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3210,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3211,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3212,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3213,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3214,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3215,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3216,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3217,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3218,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3219,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3220,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3221,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3222,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3223,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3224,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3225,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3226,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3227,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3228,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3229,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3230,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3231,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3232,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3233,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3234,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3235,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3236,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3237,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3238,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3239,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3240,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3241,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3242,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3243,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3244,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3245,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3246,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3247,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3248,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3249,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3250,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3251,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3252,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3253,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3254,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3255,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3256,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3257,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3258,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3259,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3260,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3261,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3262,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3263,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3264,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3265,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3266,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3267,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3268,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3269,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3270,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3271,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3272,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3273,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3274,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3275,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3276,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3277,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3278,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3279,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3280,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3281,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3282,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3283,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3284,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3285,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3286,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3287,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3288,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3289,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3290,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3291,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3292,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3293,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3294,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3295,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3296,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3297,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3298,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3299,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3300,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3301,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3302,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3303,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3304,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3305,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3306,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3307,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3308,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3309,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3310,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3311,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3312,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3313,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3314,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3315,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3316,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3317,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3318,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3319,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3320,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3321,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3322,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3323,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3324,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3325,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3326,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3327,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3328,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3329,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3330,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3331,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3332,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3333,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3334,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3335,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3336,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3337,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3338,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3339,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3340,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3341,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3342,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3343,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3344,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3345,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3346,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3347,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3348,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3349,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3350,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3351,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3352,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3353,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3354,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3355,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3356,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3357,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3358,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3359,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3360,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3361,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3362,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3363,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3364,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3365,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3366,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3367,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3368,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3369,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3370,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3371,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3372,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3373,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3374,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3375,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3376,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3377,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3378,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3379,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3380,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3381,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3382,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3383,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3384,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3385,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3386,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3387,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3388,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3389,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3390,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3391,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3392,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3393,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3394,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3395,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3396,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3397,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3398,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3399,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3400,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3401,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3402,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3403,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3404,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3405,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3406,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3407,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3408,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3409,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3410,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3411,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3412,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3413,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3414,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3415,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3416,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3417,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3418,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3419,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3420,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,B
3421,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3422,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3423,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3424,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3425,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3426,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,A
3427,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3428,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3429,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3430,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
3431,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,D
3432,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,C
